location,target,type,quantile,forecast_date,target_end_date,value
10,10 day ahead inc hosp,point,,2020-05-11,2020-05-18,20.4512888200894
10,10 wk ahead cum death,point,,2020-05-11,2020-07-18,409.723
10,100 day ahead inc hosp,point,,2020-05-11,2020-08-16,0
10,101 day ahead inc hosp,point,,2020-05-11,2020-08-17,0
10,102 day ahead inc hosp,point,,2020-05-11,2020-08-18,0
10,103 day ahead inc hosp,point,,2020-05-11,2020-08-19,0
10,104 day ahead inc hosp,point,,2020-05-11,2020-08-20,0
10,105 day ahead inc hosp,point,,2020-05-11,2020-08-21,0
10,11 day ahead inc hosp,point,,2020-05-11,2020-05-19,19.7427288097695
10,11 wk ahead cum death,point,,2020-05-11,2020-07-25,411.577
10,12 day ahead inc hosp,point,,2020-05-11,2020-05-20,19.1077046783626
10,12 wk ahead cum death,point,,2020-05-11,2020-08-01,412.781
10,13 day ahead inc hosp,point,,2020-05-11,2020-05-21,18.5452209322325
10,13 wk ahead cum death,point,,2020-05-11,2020-08-08,412.781
10,14 day ahead inc hosp,point,,2020-05-11,2020-05-22,17.6635628310974
10,14 wk ahead cum death,point,,2020-05-11,2020-08-15,412.781
10,15 day ahead inc hosp,point,,2020-05-11,2020-05-23,17.0026193154455
10,16 day ahead inc hosp,point,,2020-05-11,2020-05-24,16.4802772789818
10,17 day ahead inc hosp,point,,2020-05-11,2020-05-25,15.9573596147231
10,18 day ahead inc hosp,point,,2020-05-11,2020-05-26,15.2904555555556
10,19 day ahead inc hosp,point,,2020-05-11,2020-05-27,14.6911923632611
10,2 day ahead inc hosp,point,,2020-05-11,2020-05-10,26.5279470244238
10,2 wk ahead cum death,point,,2020-05-11,2020-05-23,305.792
10,20 day ahead inc hosp,point,,2020-05-11,2020-05-28,14.2357603371173
10,21 day ahead inc hosp,point,,2020-05-11,2020-05-29,13.645675249398
10,22 day ahead inc hosp,point,,2020-05-11,2020-05-30,13.2021662022704
10,23 day ahead inc hosp,point,,2020-05-11,2020-05-31,12.7465703474372
10,24 day ahead inc hosp,point,,2020-05-11,2020-06-01,12.4742768489852
10,25 day ahead inc hosp,point,,2020-05-11,2020-06-02,11.998359494324
10,26 day ahead inc hosp,point,,2020-05-11,2020-06-03,11.7040268661851
10,27 day ahead inc hosp,point,,2020-05-11,2020-06-04,11.2528998968008
10,28 day ahead inc hosp,point,,2020-05-11,2020-06-05,10.8009990540076
10,29 day ahead inc hosp,point,,2020-05-11,2020-06-06,10.32832000344
10,3 day ahead inc hosp,point,,2020-05-11,2020-05-11,25.41135125559
10,3 wk ahead cum death,point,,2020-05-11,2020-05-30,334.882
10,30 day ahead inc hosp,point,,2020-05-11,2020-06-07,9.75423603371173
10,31 day ahead inc hosp,point,,2020-05-11,2020-06-08,9.27851267629859
10,32 day ahead inc hosp,point,,2020-05-11,2020-06-09,8.87217053663571
10,33 day ahead inc hosp,point,,2020-05-11,2020-06-10,8.48582334021328
10,34 day ahead inc hosp,point,,2020-05-11,2020-06-11,8.08646869625043
10,35 day ahead inc hosp,point,,2020-05-11,2020-06-12,7.69551202270382
10,36 day ahead inc hosp,point,,2020-05-11,2020-06-13,7.95067454420365
10,37 day ahead inc hosp,point,,2020-05-11,2020-06-14,6.952517750258
10,38 day ahead inc hosp,point,,2020-05-11,2020-06-15,6.57625608875129
10,39 day ahead inc hosp,point,,2020-05-11,2020-06-16,6.25945724114207
10,4 day ahead inc hosp,point,,2020-05-11,2020-05-12,24.423672119023
10,4 wk ahead cum death,point,,2020-05-11,2020-06-06,357.344
10,40 day ahead inc hosp,point,,2020-05-11,2020-06-17,5.99186618507052
10,41 day ahead inc hosp,point,,2020-05-11,2020-06-18,5.74599772961816
10,42 day ahead inc hosp,point,,2020-05-11,2020-06-19,5.3477746130031
10,43 day ahead inc hosp,point,,2020-05-11,2020-06-20,5.12034893360853
10,44 day ahead inc hosp,point,,2020-05-11,2020-06-21,4.85797875816993
10,45 day ahead inc hosp,point,,2020-05-11,2020-06-22,4.60658782249742
10,46 day ahead inc hosp,point,,2020-05-11,2020-06-23,4.37269858961128
10,47 day ahead inc hosp,point,,2020-05-11,2020-06-24,4.2252386996904
10,48 day ahead inc hosp,point,,2020-05-11,2020-06-25,4.03319996560028
10,49 day ahead inc hosp,point,,2020-05-11,2020-06-26,3.84943562091503
10,5 day ahead inc hosp,point,,2020-05-11,2020-05-13,23.7282572411421
10,5 wk ahead cum death,point,,2020-05-11,2020-06-13,374.906
10,50 day ahead inc hosp,point,,2020-05-11,2020-06-27,3.62398386652907
10,51 day ahead inc hosp,point,,2020-05-11,2020-06-28,3.44914201926385
10,52 day ahead inc hosp,point,,2020-05-11,2020-06-29,3.2430896628827
10,53 day ahead inc hosp,point,,2020-05-11,2020-06-30,3.01858900928793
10,54 day ahead inc hosp,point,,2020-05-11,2020-07-01,2.84199530443756
10,55 day ahead inc hosp,point,,2020-05-11,2020-07-02,2.70401780185759
10,56 day ahead inc hosp,point,,2020-05-11,2020-07-03,2.56760386996904
10,57 day ahead inc hosp,point,,2020-05-11,2020-07-04,2.37833586171311
10,58 day ahead inc hosp,point,,2020-05-11,2020-07-05,2.29980890952872
10,59 day ahead inc hosp,point,,2020-05-11,2020-07-06,2.12692686618507
10,6 day ahead inc hosp,point,,2020-05-11,2020-05-14,22.9343134158927
10,6 wk ahead cum death,point,,2020-05-11,2020-06-20,387.647
10,60 day ahead inc hosp,point,,2020-05-11,2020-07-07,1.98218663570691
10,61 day ahead inc hosp,point,,2020-05-11,2020-07-08,1.89385902992776
10,62 day ahead inc hosp,point,,2020-05-11,2020-07-09,1.78639604403165
10,63 day ahead inc hosp,point,,2020-05-11,2020-07-10,1.6907025627795
10,64 day ahead inc hosp,point,,2020-05-11,2020-07-11,1.57963782249742
10,65 day ahead inc hosp,point,,2020-05-11,2020-07-12,1.49907837977296
10,66 day ahead inc hosp,point,,2020-05-11,2020-07-13,1.43098130374957
10,67 day ahead inc hosp,point,,2020-05-11,2020-07-14,1.34168947368421
10,68 day ahead inc hosp,point,,2020-05-11,2020-07-15,1.24725577915377
10,69 day ahead inc hosp,point,,2020-05-11,2020-07-16,1.20325099759202
10,7 day ahead inc hosp,point,,2020-05-11,2020-05-15,22.3665283109735
10,7 wk ahead cum death,point,,2020-05-11,2020-06-27,396.498
10,70 day ahead inc hosp,point,,2020-05-11,2020-07-17,1.14075990712074
10,71 day ahead inc hosp,point,,2020-05-11,2020-07-18,1.07892079463364
10,72 day ahead inc hosp,point,,2020-05-11,2020-07-19,1.00003152734778
10,73 day ahead inc hosp,point,,2020-05-11,2020-07-20,0.943508101135191
10,74 day ahead inc hosp,point,,2020-05-11,2020-07-21,0.885254351565188
10,75 day ahead inc hosp,point,,2020-05-11,2020-07-22,0.818700963192294
10,76 day ahead inc hosp,point,,2020-05-11,2020-07-23,0.738388407292742
10,77 day ahead inc hosp,point,,2020-05-11,2020-07-24,0.740341589267286
10,78 day ahead inc hosp,point,,2020-05-11,2020-07-25,0.689364637082903
10,79 day ahead inc hosp,point,,2020-05-11,2020-07-26,0.651019607843137
10,8 day ahead inc hosp,point,,2020-05-11,2020-05-16,21.6178168558652
10,8 wk ahead cum death,point,,2020-05-11,2020-07-04,402.742
10,80 day ahead inc hosp,point,,2020-05-11,2020-07-27,0.599270209838321
10,81 day ahead inc hosp,point,,2020-05-11,2020-07-28,0
10,82 day ahead inc hosp,point,,2020-05-11,2020-07-29,0
10,83 day ahead inc hosp,point,,2020-05-11,2020-07-30,0
10,84 day ahead inc hosp,point,,2020-05-11,2020-07-31,0
10,85 day ahead inc hosp,point,,2020-05-11,2020-08-01,0
10,86 day ahead inc hosp,point,,2020-05-11,2020-08-02,0
10,87 day ahead inc hosp,point,,2020-05-11,2020-08-03,0
10,88 day ahead inc hosp,point,,2020-05-11,2020-08-04,0
10,89 day ahead inc hosp,point,,2020-05-11,2020-08-05,0
10,9 day ahead inc hosp,point,,2020-05-11,2020-05-17,20.8476649294806
10,9 wk ahead cum death,point,,2020-05-11,2020-07-11,406.942
10,90 day ahead inc hosp,point,,2020-05-11,2020-08-06,0
10,91 day ahead inc hosp,point,,2020-05-11,2020-08-07,0
10,92 day ahead inc hosp,point,,2020-05-11,2020-08-08,0
10,93 day ahead inc hosp,point,,2020-05-11,2020-08-09,0
10,94 day ahead inc hosp,point,,2020-05-11,2020-08-10,0
10,95 day ahead inc hosp,point,,2020-05-11,2020-08-11,0
10,96 day ahead inc hosp,point,,2020-05-11,2020-08-12,0
10,97 day ahead inc hosp,point,,2020-05-11,2020-08-13,0
10,98 day ahead inc hosp,point,,2020-05-11,2020-08-14,0
10,99 day ahead inc hosp,point,,2020-05-11,2020-08-15,0
10,1 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-09,15.5
10,1 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-16,251
10,10 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-18,7.3
10,10 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-18,284.975
10,100 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-16,0
10,101 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-17,0
10,102 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-18,0
10,103 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-19,0
10,104 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-20,0
10,105 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-21,0
10,11 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-19,7.14875
10,11 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-25,284.975
10,12 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-20,6.59875
10,12 wk ahead cum death,quantile,0.025,2020-05-11,2020-08-01,284.975
10,13 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-21,5.24625
10,13 wk ahead cum death,quantile,0.025,2020-05-11,2020-08-08,284.975
10,14 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-22,4.25
10,14 wk ahead cum death,quantile,0.025,2020-05-11,2020-08-15,284.975
10,15 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-23,3.54875
10,16 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-24,3.35
10,17 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-25,3.39875
10,18 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-26,3.29875
10,19 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-27,3.4
10,2 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-10,14.7
10,2 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-23,267
10,20 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-28,3.25
10,21 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-29,3.24875
10,22 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-30,3.25
10,23 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-31,3.2
10,24 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-01,3.1
10,25 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-02,2.6325
10,26 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-03,0
10,27 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-04,0
10,28 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-05,0
10,29 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-06,0
10,3 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-11,12.05
10,3 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-30,277
10,30 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-07,0
10,31 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-08,0
10,32 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-09,0
10,33 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-10,0
10,34 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-11,0
10,35 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-12,0
10,36 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-13,0
10,37 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-14,0
10,38 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-15,0
10,39 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-16,0
10,4 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-12,11.3
10,4 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-06,284
10,40 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-17,0
10,41 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-18,0
10,42 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-19,0
10,43 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-20,0
10,44 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-21,0
10,45 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-22,0
10,46 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-23,0
10,47 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-24,0
10,48 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-25,0
10,49 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-26,0
10,5 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-13,11.1
10,5 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-13,284.975
10,50 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-27,0
10,51 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-28,0
10,52 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-29,0
10,53 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-30,0
10,54 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-01,0
10,55 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-02,0
10,56 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-03,0
10,57 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-04,0
10,58 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-05,0
10,59 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-06,0
10,6 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-14,10.15
10,6 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-20,284.975
10,60 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-07,0
10,61 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-08,0
10,62 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-09,0
10,63 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-10,0
10,64 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-11,0
10,65 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-12,0
10,66 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-13,0
10,67 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-14,0
10,68 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-15,0
10,69 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-16,0
10,7 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-15,8.0475
10,7 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-27,284.975
10,70 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-17,0
10,71 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-18,0
10,72 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-19,0
10,73 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-20,0
10,74 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-21,0
10,75 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-22,0
10,76 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-23,0
10,77 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-24,0
10,78 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-25,0
10,79 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-26,0
10,8 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-16,7.59875
10,8 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-04,284.975
10,80 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-27,0
10,81 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-28,0
10,82 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-29,0
10,83 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-30,0
10,84 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-31,0
10,85 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-01,0
10,86 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-02,0
10,87 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-03,0
10,88 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-04,0
10,89 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-05,0
10,9 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-17,7.35
10,9 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-11,284.975
10,90 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-06,0
10,91 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-07,0
10,92 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-08,0
10,93 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-09,0
10,94 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-10,0
10,95 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-11,0
10,96 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-12,0
10,97 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-13,0
10,98 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-14,0
10,99 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-15,0
10,1 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-09,50.1803921568627
10,1 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-16,310
10,10 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-18,48.6708333333333
10,10 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-18,756.1
10,100 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-16,0
10,101 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-17,0
10,102 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-18,0
10,103 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-19,0
10,104 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-20,0
10,105 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-21,0
10,11 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-19,48.2563725490196
10,11 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-25,770.1
10,12 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-20,48.3375
10,12 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-01,777.1
10,13 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-21,48.3162280701754
10,13 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-08,777.1
10,14 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-22,48.0027777777778
10,14 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-15,777.1
10,15 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-23,47.3375
10,16 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-24,45.6180555555556
10,17 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-25,45.2847222222222
10,18 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-26,44.3527777777778
10,19 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-27,42.1254385964912
10,2 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-10,48.9541666666667
10,2 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-23,388.025
10,20 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-28,43.8388888888889
10,21 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-29,41.1763888888889
10,22 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-30,41.8458333333333
10,23 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-31,39.1930555555555
10,24 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-01,39.7805555555556
10,25 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-02,38.5097222222222
10,26 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-03,40.6680555555556
10,27 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-04,38.4680555555555
10,28 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-05,38.0166666666667
10,29 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-06,36.0680555555555
10,3 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-11,49.2305555555555
10,3 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-30,463.025
10,30 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-07,35.4569444444444
10,31 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-08,35.2847222222222
10,32 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-09,32.8347222222222
10,33 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-10,32.6125
10,34 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-11,32.0041666666667
10,35 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-12,32.0111111111111
10,36 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-13,29
10,37 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-14,27.7305555555555
10,38 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-15,27.8472222222222
10,39 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-16,27.0625
10,4 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-12,48.177614379085
10,4 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-06,529.025
10,40 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-17,26.1902777777778
10,41 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-18,24.2319444444444
10,42 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-19,24.0055555555555
10,43 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-20,24.0041666666667
10,44 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-21,23.6152777777778
10,45 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-22,21.8958333333333
10,46 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-23,20.9444444444444
10,47 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-24,19.8972222222222
10,48 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-25,18.8902777777778
10,49 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-26,20.3916666666667
10,5 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-13,48.8839052287582
10,5 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-13,596.025
10,50 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-27,19.0666666666667
10,51 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-28,17.6694444444444
10,52 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-29,17.3486111111111
10,53 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-30,16.2388888888889
10,54 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-01,15.6033625730994
10,55 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-02,15.3786549707602
